"","nfi_plot","loc_id","meas_num","species_num","genus","species","variety","percent","species_ltrel","meas_date","utm_n","utm_e"
"678",1431326,0,1,1,"PSEU","MEN","GLA",100,1,"2009-AUG-18",5680000,600000
"679",1431326,0,2,1,"PSEU","MEN","GLA",100,1,"2013-JUN-23",5680000,600000
"680",1431371,0,0,1,"THUJ","PLI","",45.6,0.622,"2002-JUL-06",5660000,360000
"681",1431371,0,0,3,"TSUG","HET","",12,0.133,"2002-JUL-06",5660000,360000
"682",1431371,0,1,1,"THUJ","PLI","",52.3,0.61,"2015-JUL-31",5660000,360000
"683",1431371,0,1,3,"TSUG","HET","",13.6,0.146,"2015-JUL-31",5660000,360000
"684",1431401,0,0,1,"PICE","SPP","",94.7,0.853,"2000-AUG-18",5650000,480000
"685",1431401,0,0,2,"ABIE","LAS","",4.6,0.118,"2000-AUG-18",5650000,480000
"686",1431401,0,0,3,"THUJ","PLI","",0.7,0.029,"2000-AUG-18",5650000,480000
"687",1438116,0,0,1,"TSUG","HET","",51.5,0.574,"2003-JUL-01",5670000,660000
"688",1438116,0,0,2,"ALNU","RUB","",41.6,0.279,"2003-JUL-01",5670000,660000
"689",1438116,0,0,3,"THUJ","PLI","",6.9,0.148,"2003-JUL-01",5670000,660000
"690",1438251,0,0,1,"THUJ","PLI","",46.9,0.5,"2003-JUL-18",5640000,360000
"691",1438251,0,0,2,"TSUG","HET","",45.3,0.438,"2003-JUL-18",5640000,360000
"692",1438251,0,0,3,"BETU","PAP","",7.8,0.063,"2003-JUL-18",5640000,360000
"693",1438251,0,1,1,"THUJ","PLI","",52.2,0.545,"2015-AUG-02",5640000,360000
"694",1438251,0,1,2,"TSUG","HET","",46.3,0.364,"2015-AUG-02",5640000,360000
"695",1438251,0,1,3,"TAXU","BRE","",1.5,0.091,"2015-AUG-02",5640000,360000
"696",1445086,0,0,1,"PSEU","MEN","GLA",100,1,"2003-JUL-22",5640000,600000
"697",1445086,0,1,1,"PSEU","MEN","GLA",100,1,"2014-JUL-02",5640000,600000
"698",1445106,0,0,1,"PSEU","MEN","GLA",92,0.75,"2003-JUL-21",5630000,680000
"699",1445106,0,0,2,"PICE","GLA","",4.6,0.15,"2003-JUL-21",5630000,680000
"700",1445106,0,0,3,"BETU","PAP","",1.7,0.05,"2003-JUL-21",5630000,680000
"701",1445106,0,0,4,"POPU","TRE","",1.7,0.05,"2003-JUL-21",5630000,680000
"702",1445106,0,1,1,"PSEU","MEN","GLA",92.9,0.81,"2009-AUG-17",5630000,680000
"703",1445106,0,1,2,"PICE","GLA","",3.7,0.095,"2009-AUG-17",5630000,680000
"704",1445106,0,2,1,"PSEU","MEN","GLA",96.6,0.9,"2014-JUL-03",5630000,680000
"705",1445106,0,2,2,"BETU","PAP","",1.7,0.05,"2014-JUL-03",5630000,680000
"706",1445106,0,2,3,"PICE","GLA","",1.7,0.05,"2014-JUL-03",5630000,680000
"707",1445166,0,1,1,"ABIE","LAS","",100,1,"2016-AUG-14",5610000,490000
"708",1445171,0,0,1,"ABIE","LAS","",100,1,"2003-AUG-20",5600000,510000
"709",1445171,0,1,1,"ABIE","LAS","",100,1,"2016-JUL-18",5600000,510000
"710",1451876,0,0,1,"TSUG","HET","",81.8,0.955,"2003-JUN-30",5630000,660000
"711",1451876,0,0,2,"ABIE","AMA","",18.2,0.045,"2003-JUN-30",5630000,660000
"712",1451886,0,0,1,"TSUG","HET","",60.6,0.738,"2002-JUL-02",5630000,700000
"713",1451906,0,0,1,"TSUG","HET","",82,0.818,"2003-JUL-04",5630000,360000
"714",1451906,0,0,2,"ABIE","AMA","",14.3,0.091,"2003-JUL-04",5630000,360000
"715",1451906,0,0,3,"TSUG","MER","",3.7,0.091,"2003-JUL-04",5630000,360000
"716",1451976,0,0,1,"POPU","TRE","",89.9,0.8,"2002-JUN-22",5620000,640000
"717",1451976,0,0,2,"PICE","SPP","",10.1,0.2,"2002-JUN-22",5620000,640000
"718",1452016,0,0,1,"TSUG","HET","",77.2,0.706,"2004-JUL-26",5600000,370000
"719",1452016,0,0,2,"THUJ","PLI","",22.8,0.294,"2004-JUL-26",5600000,370000
"720",1452016,0,1,1,"TSUG","HET","",76.6,0.677,"2015-AUG-04",5600000,370000
"721",1452016,0,1,2,"THUJ","PLI","",23.4,0.323,"2015-AUG-04",5600000,370000
"722",1452066,0,0,1,"PSEU","MEN","GLA",91.5,0.786,"2002-JUL-10",5580000,570000
"723",1452066,0,0,2,"PINU","CON","LAT",8.5,0.214,"2002-JUL-10",5580000,570000
"724",1452066,0,1,1,"PSEU","MEN","",95.6,0.857,"2016-JUL-13",5580000,570000
"725",1452066,0,1,2,"PINU","CON","",4.4,0.143,"2016-JUL-13",5580000,570000
"726",1458736,0,0,1,"TSUG","HET","",95.3,0.952,"2002-JUN-29",5600000,580000
"727",1458736,0,0,2,"THUJ","PLI","",3.5,0.032,"2002-JUN-29",5600000,580000
"728",1458736,0,0,3,"PICE","SIT","",1.2,0.016,"2002-JUN-29",5600000,580000
"729",1458736,0,1,1,"TSUG","HET","",96.6,0.959,"2009-AUG-26",5600000,580000
"730",1458736,0,1,2,"THUJ","PLI","",3.4,0.041,"2009-AUG-26",5600000,580000
"731",1458736,0,2,1,"TSUG","HET","",96.8,0.957,"2016-JUL-01",5600000,580000
"732",1458736,0,2,2,"THUJ","PLI","",3.2,0.043,"2016-JUL-01",5600000,580000
"733",1458761,0,0,1,"TSUG","HET","",51.6,0.613,"2001-OCT-04",5610000,680000
"734",1458761,0,0,2,"ALNU","RUB","",35.7,0.323,"2001-OCT-04",5610000,680000
"735",1458761,0,0,3,"PSEU","MEN","MEN",12.5,0.032,"2001-OCT-04",5610000,680000
"736",1458761,0,0,4,"THUJ","PLI","",0.2,0.032,"2001-OCT-04",5610000,680000
"737",1458861,0,0,1,"PSEU","MEN","GLA",98.1,0.929,"2000-JUL-24",5590000,660000
"738",1458861,0,0,2,"JUNI","SCO","",1.9,0.071,"2000-JUL-24",5590000,660000
"739",1458861,0,1,1,"PSEU","MEN","GLA",97.9,0.926,"2014-JUN-26",5590000,660000
"740",1458861,0,1,2,"JUNI","SCO","",2.1,0.074,"2014-JUN-26",5590000,660000
"741",1458951,0,0,1,"PSEU","MEN","GLA",68,0.905,"2001-MAY-26",5550000,590000
"742",1458951,0,1,1,"PSEU","MEN","",75,0.939,"2016-JUL-12",5550000,590000
"743",1465656,0,0,1,"TSUG","HET","",65.8,0.838,"2000-SEP-15",5590000,320000
"744",1465656,0,0,2,"PSEU","MEN","MEN",27.3,0.108,"2000-SEP-15",5590000,320000
"745",1465656,0,0,3,"THUJ","PLI","",6.9,0.054,"2000-SEP-15",5590000,320000
"746",1465691,0,0,1,"ABIE","AMA","",51.6,0.524,"2001-AUG-30",5580000,460000
"747",1465691,0,0,2,"TSUG","MER","",38.4,0.429,"2001-AUG-30",5580000,460000
"748",1465691,0,0,3,"CHAM","NOO","",10,0.048,"2001-AUG-30",5580000,460000
"749",1465761,0,0,1,"PSEU","MEN","GLA",83,0.769,"2002-JUN-20",5570000,310000
"750",1465761,0,0,2,"ABIE","LAS","",17,0.231,"2002-JUN-20",5570000,310000
"751",1465761,0,1,1,"PSEU","MEN","GLA",100,1,"2015-AUG-05",5570000,310000
"752",1465781,0,0,1,"PSEU","MEN","GLA",100,1,"2003-JUL-16",5560000,390000
"753",1465781,0,1,1,"PSEU","MEN","GLA",100,1,"2015-JUL-14",5560000,390000
"754",1465821,0,0,1,"PINU","ALB","",44.8,0.458,"2003-AUG-19",5540000,550000
"755",1465821,0,0,4,"LARI","OCC","",11.8,0.083,"2003-AUG-19",5540000,550000
"756",1465821,0,0,6,"POPU","TRE","",2.2,0.042,"2003-AUG-19",5540000,550000
"757",1465841,0,0,1,"ABIE","LAS","",52.6,0.556,"2001-MAY-28",5530000,630000
"758",1465841,0,0,2,"PICE","ENG","",47.4,0.444,"2001-MAY-28",5530000,630000
"759",1465841,0,1,1,"PICE","ENG","",50.4,0.52,"2016-JUL-03",5530000,630000
"760",1465841,0,1,2,"ABIE","LAS","",49.6,0.48,"2016-JUL-03",5530000,630000
"761",1472531,0,1,1,"ABIE","AMA","",100,1,"2016-JUN-30",5570000,300000
"762",1472541,0,0,1,"ALNU","RUB","",40,0.333,"2000-SEP-16",5570000,340000
"763",1472541,0,0,2,"PSEU","MEN","MEN",32,0.333,"2000-SEP-16",5570000,340000
"764",1472541,0,0,3,"TSUG","HET","",28,0.333,"2000-SEP-16",5570000,340000
"765",1472691,0,0,1,"PSEU","MEN","GLA",51.6,0.459,"2001-MAY-30",5520000,500000
"766",1472691,0,0,2,"LARI","OCC","",45.2,0.432,"2001-MAY-30",5520000,500000
"767",1472691,0,0,3,"TSUG","HET","",2,0.054,"2001-MAY-30",5520000,500000
"768",1472691,0,0,4,"ABIE","LAS","",0.6,0.027,"2001-MAY-30",5520000,500000
"769",1472691,0,0,5,"PICE","ENG","",0.6,0.027,"2001-MAY-30",5520000,500000
"770",1472691,0,1,1,"LARI","OCC","",47.5,0.462,"2016-JUL-09",5520000,500000
"771",1472691,0,1,2,"PSEU","MEN","",47.3,0.423,"2016-JUL-09",5520000,500000
"772",1472691,0,1,3,"TSUG","HET","",4.2,0.077,"2016-JUL-09",5520000,500000
"773",1472691,0,1,4,"ABIE","LAS","",1,0.038,"2016-JUL-09",5520000,500000
"774",1472701,0,0,1,"ABIE","LAS","",48.6,0.7,"2000-SEP-11",5520000,540000
"775",1472701,0,0,2,"PINU","ALB","",30.3,0.175,"2000-SEP-11",5520000,540000
"776",1472701,0,0,3,"LARI","LYA","",21.1,0.125,"2000-SEP-11",5520000,540000
"777",1472701,0,1,1,"ABIE","LAS","",45.5,0.644,"2016-JUL-07",5520000,540000
"778",1472701,0,1,2,"PINU","ALB","",30.4,0.178,"2016-JUL-07",5520000,540000
"779",1472701,0,1,3,"LARI","LYA","",23.3,0.156,"2016-JUL-07",5520000,540000
"780",1472701,0,1,4,"PICE","ENG","",0.9,0.022,"2016-JUL-07",5520000,540000
"781",1479401,0,0,1,"PSEU","MEN","MEN",77.7,0.714,"2001-JUN-06",5550000,680000
"782",1479401,0,0,4,"TSUG","HET","",3.4,0.071,"2001-JUN-06",5550000,680000
"783",1479401,0,1,1,"PSEU","MEN","MEN",78.3,0.714,"2009-AUG-25",5550000,680000
"784",1479401,0,1,3,"TSUG","HET","",4.6,0.107,"2009-AUG-25",5550000,680000
"785",1479401,0,2,1,"PSEU","MEN","",84.3,0.76,"2016-JUN-27",5550000,680000
"786",1479406,0,0,1,"THUJ","PLI","",41.2,0.286,"2002-JUL-06",5550000,700000
"787",1479406,0,0,2,"CHAM","NOO","",37.8,0.25,"2002-JUL-06",5550000,700000
"788",1479406,0,0,3,"TSUG","HET","",17.7,0.25,"2002-JUL-06",5550000,700000
"789",1479406,0,0,4,"ABIE","AMA","",1.7,0.143,"2002-JUL-06",5550000,700000
"790",1479406,0,0,5,"TAXU","BRE","",0.8,0.036,"2002-JUL-06",5550000,700000
"791",1479406,0,0,6,"TSUG","MER","",0.8,0.036,"2002-JUL-06",5550000,700000
"792",1479406,0,1,1,"THUJ","PLI","",42.9,0.323,"2016-JUN-29",5550000,700000
"793",1479486,0,1,1,"PSEU","MEN","",92.5,0.833,"2016-AUG-08",5540000,590000
"794",1479486,0,1,2,"PINU","CON","",7.5,0.167,"2016-AUG-08",5540000,590000
"795",1479566,0,0,1,"ABIE","LAS","",83.5,0.9,"2004-JUL-28",5510000,480000
"796",1479566,0,0,2,"PINU","ALB","",15.5,0.067,"2004-JUL-28",5510000,480000
"797",1479566,0,0,3,"TSUG","MER","",1,0.033,"2004-JUL-28",5510000,480000
"798",1479566,0,1,1,"ABIE","LAS","",97.5,0.944,"2015-JUL-22",5510000,480000
"799",1479566,0,1,2,"TSUG","MER","",2.5,0.056,"2015-JUL-22",5510000,480000
"800",1479586,0,0,1,"PSEU","MEN","",97,0.813,"2002-JUL-09",5500000,560000
"801",1479586,0,0,2,"JUNI","SCO","",3,0.188,"2002-JUL-09",5500000,560000
"802",1479586,0,1,1,"PSEU","MEN","",96.8,0.786,"2016-JUN-30",5500000,560000
"803",1479586,0,1,2,"JUNI","SCO","",2.3,0.143,"2016-JUN-30",5500000,560000
"804",1479586,0,1,3,"JUNI","SPP","",0.9,0.071,"2016-JUN-30",5500000,560000
"805",1486291,0,0,3,"TSUG","HET","",11.4,0.083,"2002-JUL-16",5530000,290000
"806",1486291,0,1,3,"THUJ","PLI","",11.3,0.063,"2016-AUG-12",5530000,290000
"807",1486426,0,0,1,"PINU","CON","LAT",73.7,0.538,"2003-AUG-21",5500000,400000
"808",1486426,0,0,2,"LARI","OCC","",15.2,0.231,"2003-AUG-21",5500000,400000
"809",1486426,0,1,5,"PSEU","MEN","GLA",9.7,0.111,"2015-JUL-15",5500000,400000
"810",1486451,0,0,1,"ABIE","LAS","",96.5,0.93,"2000-SEP-08",5480000,500000
"811",1486451,0,0,2,"LARI","LYA","",3.5,0.07,"2000-SEP-08",5480000,500000
"812",1486451,0,1,1,"ABIE","LAS","",99.2,0.971,"2016-JUL-11",5480000,500000
"813",1486451,0,1,2,"LARI","LYA","",0.8,0.029,"2016-JUL-11",5480000,500000
"814",1486471,0,1,1,"PSEU","MEN","",80,0.667,"2016-JUL-02",5470000,580000
"815",1486471,0,1,2,"LARI","OCC","",20,0.333,"2016-JUL-02",5470000,580000
"816",1486476,0,0,1,"PINU","CON","LAT",75.6,0.874,"2000-SEP-12",5470000,600000
"817",1486476,0,0,2,"PSEU","MEN","GLA",23.5,0.116,"2000-SEP-12",5470000,600000
"818",1486476,0,0,3,"LARI","OCC","",0.9,0.011,"2000-SEP-12",5470000,600000
"819",1486476,0,1,1,"PINU","CON","",73.1,0.865,"2016-JUL-01",5470000,600000
"820",1486476,0,1,2,"PSEU","MEN","",25.7,0.125,"2016-JUL-01",5470000,600000
"821",1486476,0,1,3,"LARI","OCC","",1.3,0.01,"2016-JUL-01",5470000,600000
"822",1493196,0,0,1,"PSEU","MEN","MEN",92.9,0.815,"2003-JUL-05",5510000,390000
"823",1493196,0,0,2,"ARBU","MEN","",6.7,0.148,"2003-JUL-05",5510000,390000
"824",1493196,0,0,3,"PINU","CON","CON",0.4,0.037,"2003-JUL-05",5510000,390000
"825",1493241,0,0,1,"TSUG","HET","",77.4,0.648,"2001-OCT-01",5500000,570000
"826",1493241,0,0,2,"THUJ","PLI","",17.4,0.296,"2001-OCT-01",5500000,570000
"827",1493241,0,0,3,"PSEU","MEN","MEN",5.2,0.056,"2001-OCT-01",5500000,570000
"828",1493241,0,1,1,"TSUG","HET","",77,0.667,"2009-AUG-28",5500000,570000
"829",1493241,0,1,2,"THUJ","PLI","",19.4,0.313,"2009-AUG-28",5500000,570000
"830",1493241,0,1,3,"PSEU","MEN","",3.6,0.021,"2009-AUG-28",5500000,570000
"831",1493241,0,2,1,"TSUG","HET","",77.9,0.729,"2016-AUG-07",5500000,570000
"832",1493241,0,2,2,"THUJ","PLI","",18.5,0.25,"2016-AUG-07",5500000,570000
"833",1493241,0,2,3,"PSEU","MEN","",3.6,0.021,"2016-AUG-07",5500000,570000
"834",1493286,0,1,1,"PINU","PON","",100,1,"2015-AUG-11",5490000,320000
"835",1493316,0,0,1,"PICE","ENG","GLA",81.7,0.776,"2003-JUN-20",5470000,440000
"836",1493316,0,0,2,"ABIE","LAS","",15.6,0.19,"2003-JUN-20",5470000,440000
"837",1493316,0,0,3,"TSUG","HET","",2.7,0.034,"2003-JUN-20",5470000,440000
"838",1493316,0,1,1,"PICE","ENG","GLA",82.4,0.754,"2015-JUL-19",5470000,440000
"839",1493316,0,1,2,"ABIE","LAS","",15.5,0.228,"2015-JUL-19",5470000,440000
"840",1493316,0,1,3,"TSUG","HET","",2.1,0.018,"2015-JUL-19",5470000,440000
"841",1493341,0,0,1,"ABIE","LAS","",76.4,0.813,"2003-AUG-18",5460000,540000
"842",1493341,0,0,2,"PICE","ENG","GLA",15.9,0.125,"2003-AUG-18",5460000,540000
"843",1493341,0,0,3,"PSEU","MEN","GLA",7.7,0.063,"2003-AUG-18",5460000,540000
"844",1493381,0,0,1,"ABIE","LAS","",71.6,0.872,"2004-JUL-30",5440000,690000
"845",1493381,0,0,2,"LARI","LYA","",19.1,0.103,"2004-JUL-30",5440000,690000
"846",1493381,0,0,3,"PINU","ALB","",9.4,0.026,"2004-JUL-30",5440000,690000
"847",1493381,0,1,1,"ABIE","LAS","",75.5,0.9,"2016-JUL-05",5440000,690000
"848",1493381,0,1,2,"LARI","LYA","",15.6,0.075,"2016-JUL-05",5440000,690000
"849",1493381,0,1,3,"PINU","ALB","",8.9,0.025,"2016-JUL-05",5440000,690000
"850",1500046,0,0,1,"CHAM","NOO","",52.2,0.521,"2003-JUL-09",5490000,710000
"851",1500046,0,1,1,"CHAM","NOO","",55.4,0.532,"2016-AUG-05",5490000,710000
"852",1500051,0,0,3,"ABIE","AMA","",6.3,0.194,"2005-JUL-03",5490000,290000
"853",1500051,0,1,3,"ABIE","AMA","",6.8,0.189,"2016-AUG-11",5490000,290000
"854",1500066,0,0,4,"TSUG","MER","",8.6,0.032,"2002-JUL-17",5490000,350000
"855",1500066,0,1,4,"TSUG","MER","",9.1,0.03,"2016-AUG-04",5490000,350000
"856",1500201,0,0,1,"LARI","OCC","",39.2,0.393,"2002-JUL-12",5450000,450000
"857",1500201,0,0,2,"THUJ","PLI","",22.8,0.357,"2002-JUL-12",5450000,450000
"858",1500241,0,0,1,"PINU","CON","LAT",63,0.5,"2004-JUL-29",5430000,610000
"859",1500241,0,1,3,"LARI","OCC","",17.2,0.167,"2016-JUL-06",5430000,610000
"860",1506946,0,0,1,"PSEU","MEN","MEN",62.2,0.565,"2000-AUG-24",5470000,350000
"861",1506946,0,0,2,"PINU","CON","CON",27.2,0.217,"2000-AUG-24",5470000,350000
"862",1506946,0,0,3,"TSUG","HET","",8.8,0.174,"2000-AUG-24",5470000,350000
"863",1506946,0,0,4,"THUJ","PLI","",1.8,0.043,"2000-AUG-24",5470000,350000
"864",1506946,0,1,1,"PSEU","MEN","",58.4,0.595,"2016-JUN-22",5470000,350000
"865",1506946,0,1,4,"THUJ","PLI","",3.3,0.027,"2016-JUN-22",5470000,350000
"866",1506996,0,0,1,"PSEU","MEN","MEN",43.9,0.333,"2005-MAY-10",5460000,550000
"867",1506996,0,0,2,"THUJ","PLI","",28.6,0.333,"2005-MAY-10",5460000,550000
"868",1506996,0,0,3,"TSUG","HET","",27.5,0.333,"2005-MAY-10",5460000,550000
"869",1506996,0,1,3,"TSUG","HET","",21.9,0.3,"2016-AUG-09",5460000,550000
"870",1507026,0,0,1,"PINU","CON","",84.8,0.87,"2001-AUG-23",5450000,670000
"871",1507026,0,1,1,"PINU","CON","LAT",50.4,0.625,"2013-SEP-05",5450000,670000
"872",1507026,0,1,2,"PSEU","MEN","",26.4,0.25,"2013-SEP-05",5450000,670000
"873",1507026,0,1,3,"ABIE","LAS","",23.2,0.125,"2013-SEP-05",5450000,670000
"874",1507036,0,0,1,"PINU","CON","LAT",93.6,0.953,"2003-JUL-15",5450000,710000
"875",1507036,0,0,2,"PICE","ENG","",6.4,0.047,"2003-JUL-15",5450000,710000
"876",1507036,0,1,1,"PINU","CON","LAT",96.1,0.966,"2013-SEP-10",5450000,710000
"877",1507036,0,1,2,"PICE","ENG","",3.9,0.034,"2013-SEP-10",5450000,710000
"878",1507051,0,0,1,"PICE","SPP","",65.3,0.692,"2002-JUL-04",5440000,330000
"879",1507051,0,0,2,"ABIE","LAS","",34.7,0.308,"2002-JUL-04",5440000,330000
"880",1507051,0,1,1,"PICE","SPP","",68.5,0.75,"2015-AUG-08",5440000,330000
"881",1507051,0,1,2,"ABIE","LAS","",29.7,0.208,"2015-AUG-08",5440000,330000
"882",1507051,0,1,3,"PSEU","MEN","GLA",1.9,0.042,"2015-AUG-08",5440000,330000
"883",1507066,0,0,1,"PSEU","MEN","GLA",95.9,0.947,"2003-JUN-03",5440000,390000
"884",1507066,0,0,2,"LARI","OCC","",4.1,0.053,"2003-JUN-03",5440000,390000
"885",1507066,0,1,1,"PSEU","MEN","GLA",96.3,0.875,"2015-AUG-09",5440000,390000
"886",1507066,0,1,2,"BETU","PAP","",3.7,0.125,"2015-AUG-09",5440000,390000
"887",1507071,0,0,1,"PINU","PON","",61.2,0.714,"2003-JUN-27",5430000,410000
"888",1507071,0,0,2,"PSEU","MEN","GLA",38.8,0.286,"2003-JUN-27",5430000,410000
"889",1507071,0,1,1,"PINU","PON","",63.2,0.714,"2015-JUL-24",5430000,410000
"890",1507071,0,1,2,"PSEU","MEN","GLA",36.8,0.286,"2015-JUL-24",5430000,410000
"891",1513916,0,0,1,"PINU","CON","LAT",99.3,0.982,"2002-JUL-03",5430000,710000
"892",1513916,0,0,2,"PICE","SPP","",0.7,0.018,"2002-JUL-03",5430000,710000
"893",1513916,0,1,1,"PINU","CON","LAT",99.1,0.982,"2015-AUG-13",5430000,710000
"894",1513916,0,1,2,"PICE","SPP","",0.9,0.018,"2015-AUG-13",5430000,710000
"895",1520716,0,0,1,"TSUG","HET","",49.3,0.75,"2001-OCT-30",5430000,390000
"896",1520716,0,0,4,"ACER","MAC","",1.5,0.016,"2001-OCT-30",5430000,390000
"897",1520716,0,1,1,"TSUG","HET","",50.4,0.78,"2016-JUN-20",5430000,390000
"898",1520716,0,1,2,"PSEU","MEN","",24.2,0.119,"2016-JUN-20",5430000,390000
"899",1520716,0,1,3,"ALNU","RUB","",23.3,0.085,"2016-JUN-20",5430000,390000
"900",1520716,0,1,4,"ACER","MAC","",2.1,0.017,"2016-JUN-20",5430000,390000
"901",1534491,0,0,1,"PSEU","MEN","MEN",100,1,"2000-JUN-22",5380000,450000
"902",1534491,0,1,1,"PSEU","MEN","",100,1,"2009-AUG-24",5380000,450000
"903",1534491,0,2,1,"PSEU","MEN","",99.2,0.966,"2016-JUN-21",5380000,450000
"904",1534491,0,2,2,"PINU","MON","",0.8,0.034,"2016-JUN-21",5380000,450000
